period,sectorid,sectordescription,fueltypeid,fueltypedescription,ash_content,consumption_for_eg,consumption_for_eg_btu,consumption_uto,consumption_uto_btu,cost,cost_per_btu,generation,heat_content,sulfur_content,total_consumption,total_consumption_btu,year
01-04-2022,94,Independent Power Producers,ALL,all fuels,,0,50.80484,0,1.96346,0,0,9684.59646,0,,0,52.7683,2022
01-04-2022,94,Independent Power Producers,AOR,all renewables,,0,26.04185,0,0.33356,0,0,6325.70929,0,,0,26.37541,2022
01-04-2022,94,Independent Power Producers,BIO,biomass,,2575.769,3.82717,68.6,0.33356,0,0,277.64572,1.5734,,2644.369,4.16073,2022
01-04-2022,94,Independent Power Producers,BIS,bituminous coal and synthetic coal,,0,0,0,0,,,0,0,,0,0,2022
01-04-2022,94,Independent Power Producers,BIT,bituminous coal,,0,0,0,0,,,0,0,,0,0,2022
01-04-2022,94,Independent Power Producers,COL,"coal, excluding waste coal",,0,0,0,0,,,0,0,,0,0,2022
01-04-2022,94,Independent Power Producers,COW,all coal products,,0,0,0,0,0,0,0,0,,0,0,2022
01-04-2022,94,Independent Power Producers,DFO,distillate fuel oil,,0,0,0,0,0,0,0,0,,0,0,2022
01-04-2022,94,Independent Power Producers,FOS,fossil fuels,,0,24.29409,0,1.6218,0,7.0248,3277.91413,0,,0,25.91589,2022
01-04-2022,94,Independent Power Producers,GEO,geothermal,,0,2.93253,0,0,0,0,859.47662,0,,0,2.93253,2022
01-04-2022,94,Independent Power Producers,HYC,conventional hydroelectric,,0,0.32784,0,0,0,0,96.08348,0,,0,0.32784,2022
01-04-2022,94,Independent Power Producers,LFG,landfill gas,,2181.43,0.99336,40.674,0.01923,0,0,87.24626,0.4557,,2222.104,1.01259,2022
01-04-2022,94,Independent Power Producers,MLG,municiapl landfill gas,,0,1.10877,0,0.02586,0,0,93.46902,0,,0,1.13463,2022
01-04-2022,94,Independent Power Producers,MSB,biogenic municipal solid waste,,17.402,0.11541,1,0.00663,,,6.22276,6.632,,18.402,0.12204,2022
01-04-2022,94,Independent Power Producers,NG,natural gas,,23539.283,24.21887,1572.065,1.6218,7.1,6.9062,3271.06518,1.029,,25111.348,25.84067,2022
01-04-2022,94,Independent Power Producers,NGO,natural gas & other gases,,23539.283,24.21887,1572.065,1.6218,7.23,7.0248,3271.06518,1.029,,25111.348,25.84067,2022
01-04-2022,94,Independent Power Producers,OB2,biomass,,225.141,0.32976,8.748,0.00617,0,0,25.62758,1.4363,,233.889,0.33593,2022
01-04-2022,94,Independent Power Producers,OBW,biomass,,242.543,0.44517,9.748,0.0128,0,0,31.85034,1.8152,,252.291,0.45797,2022
01-04-2022,94,Independent Power Producers,ORW,other renewables,,0,0.32976,0,0.00617,0,0,25.62758,0,,0,0.33593,2022
01-04-2022,94,Independent Power Producers,OTH,other,,185.553,0.14105,0.639,0.00811,0,0,-15.11044,0.8011,,186.192,0.14916,2022
01-04-2022,94,Independent Power Producers,PC,petroleum coke,,0,0,0,0,0,0,0,0,,0,0,2022
01-04-2022,94,Independent Power Producers,PEL,petroleum liquids,,13.5136,0.07523,0,0,0,0,6.84895,5.5667,,13.5136,0.07523,2022
01-04-2022,94,Independent Power Producers,PET,petroleum,,13.5136,0.07523,0,0,0,0,6.84895,5.5667,,13.5136,0.07523,2022
01-04-2022,94,Independent Power Producers,REN,renewable,,2575.769,26.3697,68.6,0.33356,0,0,6421.79277,1.5734,,2644.369,26.70325,2022
01-04-2022,94,Independent Power Producers,SPV,solar photovoltaic,,0,11.21072,0,0,0,0,3285.6732,0,,0,11.21072,2022
01-04-2022,94,Independent Power Producers,STH,solar thermal,,0,2.36069,0,0,,,229.193,0,,0,2.36069,2022
01-04-2022,94,Independent Power Producers,SUN,solar,,0,13.57141,0,0,0,0,3514.8662,0,,0,13.57141,2022
01-04-2022,94,Independent Power Producers,WAS,renewable waste products,,0,1.43853,0,0.03203,0,0,119.0966,0,,0,1.47056,2022
01-04-2022,94,Independent Power Producers,WND,wind,,0,5.71074,0,0,0,0,1673.72075,0,,0,5.71074,2022
01-04-2022,94,Independent Power Producers,WNT,onshore wind turbine,,0,5.71074,0,0,0,0,1673.72075,0,,0,5.71074,2022
01-04-2022,94,Independent Power Producers,WOO,waste oil and other oils,,13.5136,0.07523,0,0,0,0,6.84895,5.5667,,13.5136,0.07523,2022
01-04-2022,94,Independent Power Producers,WWW,wood and wood wastes,,0,2.38864,0,0.30153,,,158.54912,0,,0,2.69017,2022
01-04-2022,95,Coal Consumption,ALL,all fuels,,0,1.30434,0,1.20169,0,0,191.01559,0,,0,2.50602,2022
01-04-2022,95,Coal Consumption,AOR,all renewables,,0,0.00062,0,0,0,0,0.18116,0,,0,0.00062,2022
01-04-2022,95,Coal Consumption,FOS,fossil fuels,,0,1.30372,0,1.20169,0,7.0248,190.83443,0,,0,2.5054,2022
01-04-2022,95,Coal Consumption,NG,natural gas,,1215.615,1.25185,1163.632,1.20169,5.37,6.961633333,187.63743,1.0312,,2379.247,2.45354,2022
01-04-2022,95,Coal Consumption,NGO,natural gas & other gases,,1261.152,1.30372,1163.632,1.20169,7.23,7.0248,190.83443,1.0333,,2424.784,2.5054,2022
01-04-2022,95,Coal Consumption,OOG,other gases,,45.537,0.05187,0,0,0,0,3.197,1.139,,45.537,0.05187,2022
01-04-2022,95,Coal Consumption,REN,renewable,,0,0.00062,0,0,0,0,0.18116,0,,0,0.00062,2022
01-04-2022,95,Coal Consumption,SPV,solar photovoltaic,,0,0.00062,0,0,0,0,0.18116,0,,0,0.00062,2022
01-04-2022,95,Coal Consumption,SUN,solar,,0,0.00062,0,0,0,0,0.18116,0,,0,0.00062,2022
01-04-2022,96,All Commercial,ALL,all fuels,,0,1.43284,0,0.94572,0,0,195.03624,0,,0,2.37856,2022
01-04-2022,96,All Commercial,AOR,all renewables,,0,0.57009,0,0.06088,0,0,65.97565,0,,0,0.63097,2022
01-04-2022,96,All Commercial,BIO,biomass,,977.535,0.50161,96.021,0.06088,0,0,45.90577,0.524,,1073.556,0.56249,2022
01-04-2022,96,All Commercial,DFO,distillate fuel oil,,1.014,0.00607,0.026,0.00015,0,0,0.2548,5.9799,,1.04,0.00622,2022
01-04-2022,96,All Commercial,FOS,fossil fuels,,0,0.79821,0,0.88485,0,7.0248,125.3803,0,,0,1.68306,2022
01-04-2022,96,All Commercial,HPS,hydro-electric pumped storage,,0,0,0,0,0,0,0,0,,0,0,2022
01-04-2022,96,All Commercial,HYC,conventional hydroelectric,,0,0.00473,0,0,0,0,1.38533,0,,0,0.00473,2022
01-04-2022,96,All Commercial,LFG,landfill gas,,638.657,0.24328,0,0,0,0,18.33131,0.3809,,638.657,0.24328,2022
01-04-2022,96,All Commercial,MLG,municiapl landfill gas,,0,0.29222,0,0,0,0,20.23441,0,,0,0.29222,2022
01-04-2022,96,All Commercial,MSB,biogenic municipal solid waste,,6.143,0.04894,0,0,,,1.90309,7.967,,6.143,0.04894,2022
01-04-2022,96,All Commercial,NG,natural gas,,765.092,0.79214,858.019,0.8847,0,6.961633333,125.1255,1.0331,,1623.111,1.67684,2022
01-04-2022,96,All Commercial,NGO,natural gas & other gases,,765.092,0.79214,858.019,0.8847,7.23,7.0248,125.1255,1.0331,,1623.111,1.67684,2022
01-04-2022,96,All Commercial,OB2,biomass,,332.735,0.2094,96.021,0.06088,0,0,25.67137,0.6304,,428.756,0.27027,2022
01-04-2022,96,All Commercial,OBW,biomass,,338.878,0.25834,96.021,0.06088,0,0,27.57446,0.734,,434.899,0.31921,2022
01-04-2022,96,All Commercial,ORW,other renewables,,0,0.2094,0,0.06088,0,0,25.67137,0,,0,0.27027,2022
01-04-2022,96,All Commercial,OTH,other,,4.183,0.05982,0,0,0,0,2.29496,14.2998,,4.183,0.05982,2022
01-04-2022,96,All Commercial,PEL,petroleum liquids,,1.014,0.00607,0.026,0.00015,0,0,0.2548,5.9799,,1.04,0.00622,2022
01-04-2022,96,All Commercial,PET,petroleum,,1.014,0.00607,0.026,0.00015,0,0,0.2548,5.9799,,1.04,0.00622,2022
01-04-2022,96,All Commercial,REN,renewable,,977.535,0.57482,96.021,0.06088,0,0,67.36098,0.524,,1073.556,0.63569,2022
01-04-2022,96,All Commercial,SPV,solar photovoltaic,,0,0.06603,0,0,0,0,19.35188,0,,0,0.06603,2022
01-04-2022,96,All Commercial,SUN,solar,,0,0.06603,0,0,0,0,19.35188,0,,0,0.06603,2022
01-04-2022,96,All Commercial,WAS,renewable waste products,,0,0.50161,0,0.06088,0,0,45.90577,0,,0,0.56249,2022
01-04-2022,96,All Commercial,WND,wind,,0,0.00245,0,0,0,0,0.718,0,,0,0.00245,2022
01-04-2022,96,All Commercial,WNT,onshore wind turbine,,0,0.00245,0,0,0,0,0.718,0,,0,0.00245,2022
01-04-2022,96,All Commercial,WOO,waste oil and other oils,,0,0,0,0,0,0,0,0,,0,0,2022
01-04-2022,97,All Industrial,ALL,all fuels,,0,7.0367,0,6.67121,0,0,1019.24087,0,,0,13.70791,2022
01-04-2022,97,All Industrial,AOR,all renewables,,0,0.86911,0,0.57441,0,0,73.25764,0,,0,1.44352,2022
01-04-2022,97,All Industrial,BIO,biomass,,87.799,0.81053,35.534,0.57441,0,0,56.09138,11.2293,,123.333,1.38495,2022
01-04-2022,97,All Industrial,BIS,bituminous coal and synthetic coal,8,2.142,0.049,24.581,0.56216,,,9.54906,22.87,0.42,26.723,0.61116,2022
01-04-2022,97,All Industrial,BIT,bituminous coal,8,2.142,0.049,24.581,0.56216,,,9.54906,22.87,0.42,26.723,0.61116,2022
01-04-2022,97,All Industrial,COL,"coal, excluding waste coal",8,2.142,0.049,24.581,0.56216,,,9.54906,22.87,0.42,26.723,0.61116,2022
01-04-2022,97,All Industrial,COW,all coal products,8,2.142,0.049,24.581,0.56216,0,0,9.54906,22.87,0.42,26.723,0.61116,2022
01-04-2022,97,All Industrial,DFO,distillate fuel oil,,0,0,0,0,0,0,4.00E-05,0,,0,0,2022
01-04-2022,97,All Industrial,FOS,fossil fuels,8,0,6.00771,0,6.0968,0,7.0248,899.12657,0,0.42,0,12.10451,2022
01-04-2022,97,All Industrial,LFG,landfill gas,,22.068,0.01324,0,0,0,0,1.55,0.6,,22.068,0.01324,2022
01-04-2022,97,All Industrial,MLG,municiapl landfill gas,,0,0.01324,0,0,0,0,1.55,0,,0,0.01324,2022
01-04-2022,97,All Industrial,NG,natural gas,,5246.896,5.37683,3875.065,3.9958,5.37,6.961633333,786.46077,1.0275,,9121.961,9.37263,2022
01-04-2022,97,All Industrial,NGO,natural gas & other gases,,5779.854,5.95748,5365.044,5.53343,7.23,7.0248,889.35456,1.0311,,11144.898,11.49092,2022
01-04-2022,97,All Industrial,OB2,biomass,,16.638,0.00948,0,0,0,0,0.80887,0.57,,16.638,0.00948,2022
01-04-2022,97,All Industrial,OBW,biomass,,16.638,0.00948,0,0,0,0,0.80887,0.57,,16.638,0.00948,2022
01-04-2022,97,All Industrial,OOG,other gases,,532.958,0.58066,1489.979,1.53763,0,0,102.8938,1.0471,,2022.937,2.11828,2022
01-04-2022,97,All Industrial,ORW,other renewables,,0,0.00948,0,0,0,0,0.80887,0,,0,0.00948,2022
01-04-2022,97,All Industrial,OTH,other,,0.013,0.15989,0,0,0,0,46.85667,0,,0.013,0.15989,2022
01-04-2022,97,All Industrial,PC,petroleum coke,,0,0,0,0,0,0,0,0,,0,0,2022
01-04-2022,97,All Industrial,PEL,petroleum liquids,,0.282,0.00123,0.277,0.00121,0,0,0.22294,4.356,,0.559,0.00244,2022
01-04-2022,97,All Industrial,PET,petroleum,,0.282,0.00123,0.277,0.00121,0,0,0.22294,4.356,,0.559,0.00244,2022
01-04-2022,97,All Industrial,RC,refined coal,,0,0,0,0,,,0,0,,0,0,2022
01-04-2022,97,All Industrial,REN,renewable,,87.799,0.86911,35.534,0.57441,0,0,73.25764,11.2293,,123.333,1.44352,2022
01-04-2022,97,All Industrial,RFO,residual fuel oil,,0,0,0,0,0,0,0,0,,0,0,2022
01-04-2022,97,All Industrial,SPV,solar photovoltaic,,0,0.05705,0,0,0,0,16.71925,0,,0,0.05705,2022
01-04-2022,97,All Industrial,SUN,solar,,0,0.05705,0,0,0,0,16.71925,0,,0,0.05705,2022
01-04-2022,97,All Industrial,WAS,renewable waste products,,0,0.02273,0,0,0,0,2.35887,0,,0,0.02273,2022
01-04-2022,97,All Industrial,WND,wind,,0,0.00153,0,0,0,0,0.447,0,,0,0.00153,2022
01-04-2022,97,All Industrial,WNT,onshore wind turbine,,0,0.00153,0,0,0,0,0.447,0,,0,0.00153,2022
01-04-2022,97,All Industrial,WOO,waste oil and other oils,,0.282,0.00123,0.277,0.00121,0,0,0.2229,4.356,,0.559,0.00244,2022
01-04-2022,97,All Industrial,WWW,wood and wood wastes,,0,0.78781,0,0.57441,,,53.73251,0,,0,1.36222,2022
01-04-2022,98,Electric Power,ALL,all fuels,,0,77.88781,0,2.11418,0,0,13833.02916,0,,0,80.00199,2022
01-04-2022,98,Electric Power,AOR,all renewables,,0,26.61771,0,0.33428,0,0,6493.65353,0,,0,26.95199,2022
01-04-2022,98,Electric Power,BIO,biomass,,2585.274,3.83116,70.312,0.33428,0,0,277.98521,1.5686,,2655.586,4.16544,2022
01-04-2022,98,Electric Power,BIS,bituminous coal and synthetic coal,,0,0,0,0,,,0,0,,0,0,2022
01-04-2022,98,Electric Power,BIT,bituminous coal,,0,0,0,0,,,0,0,,0,0,2022
01-04-2022,98,Electric Power,COL,"coal, excluding waste coal",,0,0,0,0,,,0,0,,0,0,2022
01-04-2022,98,Electric Power,COW,all coal products,,0,0,0,0,0,0,0,0,,0,0,2022
01-04-2022,98,Electric Power,DFO,distillate fuel oil,,4.292,0.0245,0,0,0,0,2.44402,5.7084,,4.292,0.0245,2022
01-04-2022,98,Electric Power,FOS,fossil fuels,,0,36.35477,0,1.7718,0,7.0248,4803.68012,0,,0,38.12656,2022
01-04-2022,98,Electric Power,GEO,geothermal,,0,3.16304,0,0,0,0,927.03262,0,,0,3.16304,2022
01-04-2022,98,Electric Power,HPS,hydro-electric pumped storage,,0,0,0,0,0,0,6.388,0,,0,0,2022
01-04-2022,98,Electric Power,HYC,conventional hydroelectric,,0,5.74189,0,0,0,0,1682.83159,0,,0,5.74189,2022
01-04-2022,98,Electric Power,LFG,landfill gas,,2187.373,0.99533,41.744,0.01958,0,0,87.41345,0.4553,,2229.117,1.01491,2022
01-04-2022,98,Electric Power,MLG,municiapl landfill gas,,0,1.11074,0,0.02622,0,0,93.63621,0,,0,1.13695,2022
01-04-2022,98,Electric Power,MSB,biogenic municipal solid waste,,17.402,0.11541,1,0.00663,,,6.22276,6.632,,18.402,0.12204,2022
01-04-2022,98,Electric Power,NG,natural gas,,35201.157,36.25346,1718.894,1.7718,7.15,6.9539,4794.30115,1.0299,,36920.051,38.02526,2022
01-04-2022,98,Electric Power,NGO,natural gas & other gases,,35201.157,36.25346,1718.894,1.7718,7.23,7.0248,4794.30115,1.0299,,36920.051,38.02526,2022
01-04-2022,98,Electric Power,NUC,nuclear,,0,9.0324,0,0,0,0,864.541,0,,0,9.0324,2022
01-04-2022,98,Electric Power,OB2,biomass,,228.703,0.33179,9.39,0.00653,0,0,25.79988,1.421,,238.093,0.33832,2022
01-04-2022,98,Electric Power,OBW,biomass,,246.105,0.4472,10.39,0.01316,0,0,32.02264,1.7948,,256.495,0.46036,2022
01-04-2022,98,Electric Power,OOG,other gases,,0,0,0,0,0,0,0,0,,0,0,2022
01-04-2022,98,Electric Power,ORW,other renewables,,0,0.33179,0,0.00653,0,0,25.79988,0,,0,0.33832,2022
01-04-2022,98,Electric Power,OTH,other,,199.19,0.14105,0.639,0.00811,0,0,-18.06507,0.7464,,199.829,0.14916,2022
01-04-2022,98,Electric Power,PC,petroleum coke,,0,0,0,0,0,0,0,0,,0,0,2022
01-04-2022,98,Electric Power,PEL,petroleum liquids,,18.21671,0.10131,0,0,0,0,9.37897,5.5613,,18.21671,0.10131,2022
01-04-2022,98,Electric Power,PET,petroleum,,18.21671,0.10131,0,0,0,0,9.37897,5.5613,,18.21671,0.10131,2022
01-04-2022,98,Electric Power,REN,renewable,,2585.274,32.3596,70.312,0.33428,0,0,8176.48512,1.5686,,2655.586,32.69388,2022
01-04-2022,98,Electric Power,RFO,residual fuel oil,,0,0,0,0,0,0,0,0,,0,0,2022
01-04-2022,98,Electric Power,SPV,solar photovoltaic,,0,11.33482,0,0,0,0,3322.04451,0,,0,11.33482,2022
01-04-2022,98,Electric Power,STH,solar thermal,,0,2.36069,0,0,,,229.193,0,,0,2.36069,2022
01-04-2022,98,Electric Power,SUN,solar,,0,13.69551,0,0,0,0,3551.23751,0,,0,13.69551,2022
01-04-2022,98,Electric Power,WAS,renewable waste products,,0,1.44253,0,0.03275,0,0,119.43609,0,,0,1.47527,2022
01-04-2022,98,Electric Power,WND,wind,,0,5.92801,0,0,0,0,1737.39818,0,,0,5.92801,2022
01-04-2022,98,Electric Power,WNT,onshore wind turbine,,0,5.92801,0,0,0,0,1737.39818,0,,0,5.92801,2022
01-04-2022,98,Electric Power,WOO,waste oil and other oils,,13.92471,0.07681,0,0,0,0,6.93495,5.5159,,13.92471,0.07681,2022
01-04-2022,98,Electric Power,WWW,wood and wood wastes,,0,2.38864,0,0.30153,,,158.54912,0,,0,2.69017,2022
01-04-2022,99,All Sectors,ALL,all fuels,,0,86.35735,0,9.73111,0,0,15047.30628,0,,0,96.08847,2022
01-04-2022,99,All Sectors,AOR,all renewables,,0,28.05691,0,0.96956,0,0,6632.88681,0,,0,29.02647,2022
01-04-2022,99,All Sectors,BIO,biomass,,3650.608,5.14331,201.867,0.96956,0,0,379.98236,1.5867,,3852.475,6.11288,2022
01-04-2022,99,All Sectors,BIS,bituminous coal and synthetic coal,8,2.142,0.049,24.581,0.56216,,,9.54906,22.87,0.42,26.723,0.61116,2022
01-04-2022,99,All Sectors,BIT,bituminous coal,8,2.142,0.049,24.581,0.56216,,,9.54906,22.87,0.42,26.723,0.61116,2022
01-04-2022,99,All Sectors,COL,"coal, excluding waste coal",8,2.142,0.049,24.581,0.56216,,,9.54906,22.87,0.42,26.723,0.61116,2022
01-04-2022,99,All Sectors,COW,all coal products,8,2.142,0.049,24.581,0.56216,0,0,9.54906,22.87,0.42,26.723,0.61116,2022
01-04-2022,99,All Sectors,DFO,distillate fuel oil,,5.306,0.03057,0.026,0.00015,0,0,2.69886,5.7614,,5.332,0.03072,2022
01-04-2022,99,All Sectors,FOS,fossil fuels,8,0,43.16068,0,8.75344,0,7.0248,5828.18698,0,0.42,0,51.91413,2022
01-04-2022,99,All Sectors,GEO,geothermal,,0,3.16304,0,0,0,0,927.03262,0,,0,3.16304,2022
01-04-2022,99,All Sectors,HPS,hydro-electric pumped storage,,0,0,0,0,0,0,6.388,0,,0,0,2022
01-04-2022,99,All Sectors,HYC,conventional hydroelectric,,0,5.74662,0,0,0,0,1684.21692,0,,0,5.74662,2022
01-04-2022,99,All Sectors,LFG,landfill gas,,2848.098,1.25185,41.744,0.01958,0,0,107.29477,0.44,,2889.842,1.27143,2022
01-04-2022,99,All Sectors,MLG,municiapl landfill gas,,0,1.4162,0,0.02622,0,0,115.42062,0,,0,1.44241,2022
01-04-2022,99,All Sectors,MSB,biogenic municipal solid waste,,23.545,0.16435,1,0.00663,,,8.12585,6.9661,,24.545,0.17098,2022
01-04-2022,99,All Sectors,NG,natural gas,,41213.145,42.42243,6451.978,6.6523,5.37,6.961633333,5705.88741,1.0296,,47665.123,49.07473,2022
01-04-2022,99,All Sectors,NGO,natural gas & other gases,,41746.103,43.00308,7941.957,8.18993,7.23,7.0248,5808.78121,1.0303,,49688.06,51.19301,2022
01-04-2022,99,All Sectors,NUC,nuclear,,0,9.0324,0,0,0,0,864.541,0,,0,9.0324,2022
01-04-2022,99,All Sectors,OB2,biomass,,578.076,0.55067,105.411,0.06741,0,0,52.28011,0.9043,,683.487,0.61807,2022
01-04-2022,99,All Sectors,OBW,biomass,,601.621,0.71502,106.411,0.07404,0,0,60.40597,1.1144,,708.032,0.78906,2022
01-04-2022,99,All Sectors,OOG,other gases,,532.958,0.58066,1489.979,1.53763,0,0,102.8938,1.0471,,2022.937,2.11828,2022
01-04-2022,99,All Sectors,ORW,other renewables,,0,0.55067,0,0.06741,0,0,52.28011,0,,0,0.61807,2022
01-04-2022,99,All Sectors,OTH,other,,203.386,0.36075,0.639,0.00811,0,0,31.08656,1.0243,,204.025,0.36886,2022
01-04-2022,99,All Sectors,PC,petroleum coke,,0,0,0,0,0,0,0,0,,0,0,2022
01-04-2022,99,All Sectors,PEL,petroleum liquids,,19.51271,0.1086,0.303,0.00136,0,0,9.85671,5.5492,,19.81571,0.10996,2022
01-04-2022,99,All Sectors,PET,petroleum,,19.51271,0.1086,0.303,0.00136,0,0,9.85671,5.5492,,19.81571,0.10996,2022
01-04-2022,99,All Sectors,RC,refined coal,,0,0,0,0,,,0,0,,0,0,2022
01-04-2022,99,All Sectors,REN,renewable,,3650.608,33.80352,201.867,0.96956,0,0,8317.10374,1.5867,,3852.475,34.77309,2022
01-04-2022,99,All Sectors,RFO,residual fuel oil,,0,0,0,0,0,0,0,0,,0,0,2022
01-04-2022,99,All Sectors,SPV,solar photovoltaic,,0,11.4579,0,0,0,0,3358.11564,0,,0,11.4579,2022
01-04-2022,99,All Sectors,STH,solar thermal,,0,2.36069,0,0,,,229.193,0,,0,2.36069,2022
01-04-2022,99,All Sectors,SUN,solar,,0,13.81858,0,0,0,0,3587.30864,0,,0,13.81858,2022
01-04-2022,99,All Sectors,WAS,renewable waste products,,0,1.96687,0,0.09362,0,0,167.70073,0,,0,2.06049,2022
01-04-2022,99,All Sectors,WND,wind,,0,5.93198,0,0,0,0,1738.56318,0,,0,5.93198,2022
01-04-2022,99,All Sectors,WNT,onshore wind turbine,,0,5.93198,0,0,0,0,1738.56318,0,,0,5.93198,2022
01-04-2022,99,All Sectors,WOO,waste oil and other oils,,14.20671,0.07803,0.277,0.00121,0,0,7.15785,5.4712,,14.48371,0.07924,2022
01-04-2022,99,All Sectors,WWW,wood and wood wastes,,0,3.17645,0,0.87594,,,212.28163,0,,0,4.05239,2022
01-03-2022,1,Electric Utility,ALL,all fuels,,0,31.8576,0,0.14071,0,0,4493.84397,0,,0,31.99831,2022
01-03-2022,1,Electric Utility,AOR,all renewables,,0,0.48534,0,0.00092,0,0,141.17867,0,,0,0.48627,2022
01-03-2022,1,Electric Utility,BIO,biomass,,12.215,0.00513,2.197,0.00092,0,0,0.43621,0.4202,,14.412,0.00606,2022
01-03-2022,1,Electric Utility,DFO,distillate fuel oil,,4.365,0.02491,0,0,0,0,2.51992,5.7055,,4.365,0.02491,2022
01-03-2022,1,Electric Utility,FOS,fossil fuels,,0,10.95113,0,0.13979,0,5.4561,1393.29402,0,,0,11.09092,2022
01-03-2022,1,Electric Utility,GEO,geothermal,,0,0.19866,0,0,0,0,58.224,0,,0,0.19866,2022
01-03-2022,1,Electric Utility,HPS,hydro-electric pumped storage,,0,0,0,0,0,0,-1.344,0,,0,0,2022
01-03-2022,1,Electric Utility,HYC,conventional hydroelectric,,0,5.1036,0,0,0,0,1495.71278,0,,0,5.1036,2022
01-03-2022,1,Electric Utility,LFG,landfill gas,,7.637,0.00253,1.373,0.00045,0,0,0.21483,0.331,,9.01,0.00298,2022
01-03-2022,1,Electric Utility,MLG,municiapl landfill gas,,0,0.00253,0,0.00045,0,0,0.21483,0,,0,0.00298,2022
01-03-2022,1,Electric Utility,NG,natural gas,,10631.89,10.92486,136.824,0.13979,5.58,5.4561,1390.6971,1.0275,,10768.714,11.06464,2022
01-03-2022,1,Electric Utility,NGO,natural gas & other gases,,10631.89,10.92486,136.824,0.13979,5.58,5.4561,1390.6971,1.0275,,10768.714,11.06464,2022
01-03-2022,1,Electric Utility,NUC,nuclear,,0,15.31753,0,0,0,0,1466.126,0,,0,15.31753,2022
01-03-2022,1,Electric Utility,OB2,biomass,,4.578,0.00261,0.824,0.00047,0,0,0.22138,0.569,,5.402,0.00307,2022
01-03-2022,1,Electric Utility,OBW,biomass,,4.578,0.00261,0.824,0.00047,0,0,0.22138,0.569,,5.402,0.00307,2022
01-03-2022,1,Electric Utility,OOG,other gases,,0,0,0,0,0,0,0,0,,0,0,2022
01-03-2022,1,Electric Utility,ORW,other renewables,,0,0.00261,0,0.00047,0,0,0.22138,0,,0,0.00307,2022
01-03-2022,1,Electric Utility,OTH,other,,5.696,0,0,0,0,0,-1.12349,0,,5.696,0,2022
01-03-2022,1,Electric Utility,PEL,petroleum liquids,,4.72121,0.02628,0,0,0,0,2.59692,5.5652,,4.72121,0.02628,2022
